date,item,buy,sell,repay,prev,balance
2022-08-31,融券(交易單位),34000,39073,1576,613525,617022
2022-08-31,融資(交易單位),225629,217233,3153,7412821,7418064
2022-08-31,融資金額(仟元),6245987,6293439,132556,194135622,193955614
