date,item,buy,sell,repay,prev,balance
2024-12-30,融券(交易單位),14566,26638,2763,315165,324474
2024-12-30,融資(交易單位),187245,169024,4142,8675254,8689333
2024-12-30,融資金額(仟元),9632782,8491778,177234,325477253,326441023
