date,item,buy,sell,repay,prev,balance
2021-06-10,融券(交易單位),48521,42505,12129,570298,552153
2021-06-10,融資(交易單位),510567,523464,4923,9023542,9005722
2021-06-10,融資金額(仟元),17703420,17490207,131162,247956857,248038908
