date,item,buy,sell,repay,prev,balance
2021-09-02,融券(交易單位),37659,56356,2631,485393,501459
2021-09-02,融資(交易單位),336746,362004,5376,9036189,9005555
2021-09-02,融資金額(仟元),13484307,13537454,197139,267554662,267304376
