date,item,buy,sell,repay,prev,balance
2024-05-30,融券(交易單位),22011,19692,1921,265338,261098
2024-05-30,融資(交易單位),361398,347662,5190,8665656,8674202
2024-05-30,融資金額(仟元),15188622,14621127,226713,298691555,299032337
