date,item,buy,sell,repay,prev,balance
2026-04-30,融券(交易單位),16191,30232,4758,197420,206703
2026-04-30,融資(交易單位),425023,407553,9627,8672780,8680623
2026-04-30,融資金額(仟元),36514008,36037931,546303,460974804,460904578
