date,item,buy,sell,repay,prev,balance
2019-03-19,融券(交易單位),31239,21161,3492,644242,630672
2019-03-19,融資(交易單位),269577,245352,5394,7177289,7196120
2019-03-19,融資金額(仟元),6005437,5715647,86757,126556329,126759362
