date,item,buy,sell,repay,prev,balance
2024-09-24,融券(交易單位),19379,27576,2601,274991,280587
2024-09-24,融資(交易單位),317870,341945,4052,9380712,9352585
2024-09-24,融資金額(仟元),12630600,11462168,177884,312767216,313757764
