date,item,buy,sell,repay,prev,balance
2025-04-10,融券(交易單位),20252,11016,3190,126739,114313
2025-04-10,融資(交易單位),298096,325893,47331,6496817,6421689
2025-04-10,融資金額(仟元),10931278,9189520,3084858,223774825,222431725
