date,item,buy,sell,repay,prev,balance
2026-02-26,融券(交易單位),17147,30325,12858,274435,274755
2026-02-26,融資(交易單位),553984,457426,7266,8037128,8126420
2026-02-26,融資金額(仟元),35455880,28386705,334965,383126958,389861168
