date,item,buy,sell,repay,prev,balance
2025-10-23,融券(交易單位),19174,22830,1833,322632,324455
2025-10-23,融資(交易單位),267996,294403,5539,7493056,7461110
2025-10-23,融資金額(仟元),13713775,13758828,251473,292885334,292588808
