date,item,buy,sell,repay,prev,balance
2024-03-18,融券(交易單位),27012,14592,4879,213697,196398
2024-03-18,融資(交易單位),314434,260784,5673,8245280,8293257
2024-03-18,融資金額(仟元),15982461,12240294,195203,266198701,269745664
