date,item,buy,sell,repay,prev,balance
2020-09-16,融券(交易單位),29511,38278,3873,610358,615252
2020-09-16,融資(交易單位),361307,346477,7956,7615613,7622487
2020-09-16,融資金額(仟元),8416150,8214621,123715,155648092,155725906
