date,item,buy,sell,repay,prev,balance
2020-02-20,融券(交易單位),21091,29388,7132,738882,740047
2020-02-20,融資(交易單位),235540,233013,4198,6989333,6987662
2020-02-20,融資金額(仟元),6047024,5820819,63543,135306401,135469063
