date,item,buy,sell,repay,prev,balance
2022-12-12,融券(交易單位),23127,19525,2850,637542,631090
2022-12-12,融資(交易單位),186014,173353,3706,6907509,6916464
2022-12-12,融資金額(仟元),5236397,4594967,123688,168681874,169199616
