date,item,buy,sell,repay,prev,balance
2022-01-03,融券(交易單位),29018,30154,7918,483893,477111
2022-01-03,融資(交易單位),355347,395923,5273,9412572,9366723
2022-01-03,融資金額(仟元),14895886,14490282,179334,282223239,282449509
