date,item,buy,sell,repay,prev,balance
2019-04-03,融券(交易單位),46183,55798,7049,570212,572778
2019-04-03,融資(交易單位),267878,268878,8297,7339072,7329775
2019-04-03,融資金額(仟元),5927239,5728167,145933,127734681,127787820
