date,item,buy,sell,repay,prev,balance
2021-11-08,融券(交易單位),39373,45772,7378,544897,543918
2021-11-08,融資(交易單位),518237,453270,7114,8996482,9054335
2021-11-08,融資金額(仟元),17989557,16517411,206176,264349332,265615302
