date,item,buy,sell,repay,prev,balance
2022-04-07,融券(交易單位),53703,45160,3971,255748,243234
2022-04-07,融資(交易單位),335196,383605,4617,8811498,8758472
2022-04-07,融資金額(仟元),10145074,12331625,204410,267858764,265467802
