date,item,buy,sell,repay,prev,balance
2020-09-11,融券(交易單位),47067,49814,4166,588650,587231
2020-09-11,融資(交易單位),392388,462704,43348,7737734,7624070
2020-09-11,融資金額(仟元),6897910,8241670,250581,156938594,155344253
