date,item,buy,sell,repay,prev,balance
2017-08-15,融券(交易單位),31151,39749,7259,355062,356401
2017-08-15,融資(交易單位),275749,275979,7915,8556843,8548698
2017-08-15,融資金額(仟元),5393330,5580010,153164,146214470,145874626
