date,item,buy,sell,repay,prev,balance
2024-01-22,融券(交易單位),21076,22405,1052,287310,287587
2024-01-22,融資(交易單位),329656,312973,4838,7999540,8011385
2024-01-22,融資金額(仟元),15870629,16021389,210352,246672428,246311316
