date,item,buy,sell,repay,prev,balance
2023-02-13,融券(交易單位),16094,18678,2374,530509,530719
2023-02-13,融資(交易單位),167668,174145,5349,6451187,6439361
2023-02-13,融資金額(仟元),5828514,5465278,186323,156892061,157068974
