date,item,buy,sell,repay,prev,balance
2021-05-13,融券(交易單位),95414,57185,1409,459178,419540
2021-05-13,融資(交易單位),609785,820542,19868,9084999,8854374
2021-05-13,融資金額(仟元),15675071,23101964,933395,244997172,236636884
