date,item,buy,sell,repay,prev,balance
2021-10-21,融券(交易單位),38002,56078,4929,594403,607550
2021-10-21,融資(交易單位),271118,256744,6017,8690249,8698606
2021-10-21,融資金額(仟元),11012595,9502634,195249,246685002,247999714
