date,item,buy,sell,repay,prev,balance
2025-01-20,融券(交易單位),20654,24896,765,308826,312303
2025-01-20,融資(交易單位),151309,165485,8061,8315425,8293188
2025-01-20,融資金額(仟元),8168281,8529695,392515,309772569,309018640
