date,item,buy,sell,repay,prev,balance
2025-06-06,融券(交易單位),14117,16780,4334,255142,253471
2025-06-06,融資(交易單位),145106,139905,4656,6718073,6718618
2025-06-06,融資金額(仟元),7850053,7745186,183603,222431847,222353111
