date,item,buy,sell,repay,prev,balance
2018-07-30,融券(交易單位),26420,29067,2126,351783,352304
2018-07-30,融資(交易單位),211401,207951,5038,9009462,9007874
2018-07-30,融資金額(仟元),6692973,6327843,89324,183962797,184238603
