date,item,buy,sell,repay,prev,balance
2016-11-01,融券(交易單位),20498,22364,1560,450490,450796
2016-11-01,融資(交易單位),147646,155229,15178,8601058,8578297
2016-11-01,融資金額(仟元),2590180,2475427,135179,130377791,130357365
