date,item,buy,sell,repay,prev,balance
2020-06-05,融券(交易單位),28995,34911,693,864948,870171
2020-06-05,融資(交易單位),326020,311891,5634,6247566,6256061
2020-06-05,融資金額(仟元),8639792,7999648,105895,117647157,118181406
