date,item,buy,sell,repay,prev,balance
2016-12-13,融券(交易單位),24520,26178,1248,494535,494945
2016-12-13,融資(交易單位),269238,245506,10205,8607733,8621260
2016-12-13,融資金額(仟元),4008271,3528161,183372,129910873,130207611
