date,item,buy,sell,repay,prev,balance
2018-04-23,融券(交易單位),25687,36625,3906,248522,255554
2018-04-23,融資(交易單位),283853,277010,5204,9209729,9211368
2018-04-23,融資金額(仟元),7312790,7007966,176968,177946064,178073920
