date,item,buy,sell,repay,prev,balance
2021-03-15,融券(交易單位),28088,24413,10711,867337,852951
2021-03-15,融資(交易單位),465737,368751,10266,8957636,9044356
2021-03-15,融資金額(仟元),13370903,10314342,265631,215831657,218622587
