date,item,buy,sell,repay,prev,balance
2026-07-20,融券(交易單位),53639,28944,743,236300,210862
2026-07-20,融資(交易單位),392233,453123,17046,9348875,9270939
2026-07-20,融資金額(仟元),23968599,39695755,3200198,587963142,569035788
