date,item,buy,sell,repay,prev,balance
2020-09-10,融券(交易單位),27012,49463,4235,570434,588650
2020-09-10,融資(交易單位),444979,408082,3887,7704724,7737734
2020-09-10,融資金額(仟元),7993485,8034921,156129,157136480,156938915
