date,item,buy,sell,repay,prev,balance
2020-08-14,融券(交易單位),32816,40691,1626,673986,680235
2020-08-14,融資(交易單位),348466,301772,13079,7207631,7241246
2020-08-14,融資金額(仟元),9115061,7970029,253724,149112286,150003594
