date,item,buy,sell,repay,prev,balance
2023-06-09,融券(交易單位),19670,22062,3104,327806,327094
2023-06-09,融資(交易單位),325703,291854,4420,7360262,7389691
2023-06-09,融資金額(仟元),11914183,10687205,161903,186118893,187183967
