date,item,buy,sell,repay,prev,balance
2018-01-29,融券(交易單位),36427,29941,4016,581499,570997
2018-01-29,融資(交易單位),325721,307339,4601,9434411,9448192
2018-01-29,融資金額(仟元),7651180,7223564,93868,176897464,177231212
