date,item,buy,sell,repay,prev,balance
2023-09-15,融券(交易單位),23490,22009,2600,353075,348994
2023-09-15,融資(交易單位),284914,247105,5057,7544097,7576849
2023-09-15,融資金額(仟元),12420436,11041651,136526,222172873,223415131
