date,item,buy,sell,repay,prev,balance
2018-11-21,融券(交易單位),35333,33282,3695,609115,603369
2018-11-21,融資(交易單位),151102,156113,3906,7233744,7224827
2018-11-21,融資金額(仟元),3365091,3075205,80195,124609976,124819667
