date,item,buy,sell,repay,prev,balance
2022-12-30,融券(交易單位),14390,20518,2430,614729,618427
2022-12-30,融資(交易單位),139164,135793,12573,6905232,6896030
2022-12-30,融資金額(仟元),3608394,3886639,373239,167183608,166532123
