date,item,buy,sell,repay,prev,balance
2024-06-26,融券(交易單位),16710,19644,4761,243343,241516
2024-06-26,融資(交易單位),327705,286359,8468,8909089,8941967
2024-06-26,融資金額(仟元),17066411,16401729,276888,317177342,317565136
