date,item,buy,sell,repay,prev,balance
2022-05-25,融券(交易單位),33457,46957,2927,457064,467637
2022-05-25,融資(交易單位),215449,166053,3845,8160640,8206191
2022-05-25,融資金額(仟元),6364372,5534686,109755,242277778,242997709
