date,item,buy,sell,repay,prev,balance
2020-10-08,融券(交易單位),32325,38909,1527,821888,826945
2020-10-08,融資(交易單位),300618,276544,8028,7456710,7472756
2020-10-08,融資金額(仟元),7967321,8397420,150796,153914809,153333914
