date,item,buy,sell,repay,prev,balance
2026-09-17,融券(交易單位),16205,35568,423,197348,216288
2026-09-17,融資(交易單位),358141,338862,6134,9249177,9262322
2026-09-17,融資金額(仟元),27660732,23854375,577637,586168547,589397267
