date,item,buy,sell,repay,prev,balance
2020-03-23,融券(交易單位),45178,80264,33119,467311,469278
2020-03-23,融資(交易單位),274980,267085,14117,5253358,5247136
2020-03-23,融資金額(仟元),4242137,4763735,413442,92220848,91285808
