date,item,buy,sell,repay,prev,balance
2019-12-25,融券(交易單位),26452,24557,994,625373,622484
2019-12-25,融資(交易單位),189333,174775,4271,7341043,7351330
2019-12-25,融資金額(仟元),5305421,4806651,80365,143392176,143810581
