date,item,buy,sell,repay,prev,balance
2022-06-28,融券(交易單位),38745,42371,3555,488386,488457
2022-06-28,融資(交易單位),235838,261237,4226,7555283,7525658
2022-06-28,融資金額(仟元),8223309,8286945,238235,209629060,209327189
