date,item,buy,sell,repay,prev,balance
2021-09-17,融券(交易單位),49326,56299,3607,575279,578645
2021-09-17,融資(交易單位),262612,238336,12025,8989963,9002214
2021-09-17,融資金額(仟元),8839557,8311366,415816,264266526,264378901
