date,item,buy,sell,repay,prev,balance
2026-05-25,融券(交易單位),18521,24861,31202,257442,232580
2026-05-25,融資(交易單位),746116,687215,21548,9236395,9273748
2026-05-25,融資金額(仟元),57113240,48385730,541287,522289851,530476074
