date,item,buy,sell,repay,prev,balance
2025-12-24,融券(交易單位),13506,25458,1565,279705,290092
2025-12-24,融資(交易單位),318827,282517,6918,7710188,7739580
2025-12-24,融資金額(仟元),15909730,13745718,849650,337588452,338902814
