date,item,buy,sell,repay,prev,balance
2025-12-11,融券(交易單位),18051,23581,880,303179,307829
2025-12-11,融資(交易單位),287102,296251,8302,7583235,7565784
2025-12-11,融資金額(仟元),19262297,19932870,352151,327694562,326671838
