date,item,buy,sell,repay,prev,balance
2023-10-20,融券(交易單位),25530,32539,672,307805,314142
2023-10-20,融資(交易單位),211919,192976,5105,7543961,7557799
2023-10-20,融資金額(仟元),7448191,7756282,333065,226653107,226011951
