date,item,buy,sell,repay,prev,balance
2015-09-10,融券(交易單位),30181,26271,955,552691,547826
2015-09-10,融資(交易單位),334201,288780,14556,8495291,8526156
2015-09-10,融資金額(仟元),6438398,5162352,226547,125920169,126969668
