date,item,buy,sell,repay,prev,balance
2017-10-19,融券(交易單位),19887,33922,2929,511617,522723
2017-10-19,融資(交易單位),303343,328132,3440,9097005,9068776
2017-10-19,融資金額(仟元),7147744,7275223,58875,165697004,165510650
