date,item,buy,sell,repay,prev,balance
2024-07-30,融券(交易單位),27157,27234,1265,199165,197977
2024-07-30,融資(交易單位),266548,267217,28474,8952123,8922980
2024-07-30,融資金額(仟元),12185689,10932497,781479,325475004,325946717
