date,item,buy,sell,repay,prev,balance
2024-11-12,融券(交易單位),28649,33251,5218,312986,312370
2024-11-12,融資(交易單位),323641,395416,4421,9672245,9596049
2024-11-12,融資金額(仟元),14281252,16412905,185601,328850933,326533679
