date,item,buy,sell,repay,prev,balance
2026-01-09,融券(交易單位),48973,28812,4344,341763,317258
2026-01-09,融資(交易單位),422899,457080,10528,7994309,7949600
2026-01-09,融資金額(仟元),23343692,23771851,466824,352387651,351492667
