date,item,buy,sell,repay,prev,balance
2023-03-24,融券(交易單位),53208,23635,9844,296376,256959
2023-03-24,融資(交易單位),269819,252804,7874,6935890,6945031
2023-03-24,融資金額(仟元),10730111,10111768,205796,170477423,170889970
