date,item,buy,sell,repay,prev,balance
2023-08-17,融券(交易單位),30610,30371,1816,290501,288446
2023-08-17,融資(交易單位),265713,270972,6736,7380471,7368476
2023-08-17,融資金額(仟元),13074878,11221202,203729,216706091,218356038
