date,item,buy,sell,repay,prev,balance
2025-12-22,融券(交易單位),37240,21060,3937,301842,281725
2025-12-22,融資(交易單位),307171,293048,4438,7680380,7690065
2025-12-22,融資金額(仟元),17994682,15886971,220369,333308737,335196079
