date,item,buy,sell,repay,prev,balance
2016-04-08,融券(交易單位),46818,32418,4491,271992,253101
2016-04-08,融資(交易單位),213177,214710,6933,8996978,8988512
2016-04-08,融資金額(仟元),4389598,4160300,191212,140049965,140088051
