date,item,buy,sell,repay,prev,balance
2020-02-03,融券(交易單位),90996,92886,3441,602615,601064
2020-02-03,融資(交易單位),368586,433384,15760,6936667,6856109
2020-02-03,融資金額(仟元),5911903,8317120,475341,135246689,132366131
