date,item,buy,sell,repay,prev,balance
2021-05-07,融券(交易單位),47354,76699,772,487257,515830
2021-05-07,融資(交易單位),752746,622388,15659,9669501,9784200
2021-05-07,融資金額(仟元),21801586,16933436,357669,259788116,264298597
